task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Initializing HF classification pipeline,2024-05-26T13:11:12,assignment4_subtasks_classification,5f9ccd7b-abbe-4e72-8026-a3ffc26f7a63,7.638685941696167,7.024899662882535e-05,9.205585092270246e-06,42.5,0.0,141.20075225830078,9.008816960785125e-05,0,0.0002992798348530414,0.00038936800446089266,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
Classifying emotions,2024-05-26T13:27:40,assignment4_subtasks_classification,5f9ccd7b-abbe-4e72-8026-a3ffc26f7a63,987.2358295917511,0.009088834360897602,9.20636282857513e-06,42.5,0.0,141.20075225830078,0.011654844079415003,0,0.03872169463012396,0.05037653870953897,Denmark,DNK,capital region,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.3,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,12.5775,55.684,376.53533935546875,machine,N
